file_uuid,submitter_id,sample_id,sample_type,experimental_strategy
528ffe7d-223c-4372-b813-f47f56d59a32,TCGA-HU-A4GC-01A,4b4f0886-7ca6-4dea-b8c4-689162f31c6c,Primary Tumor,RNA-Seq
5c2bcdd5-c07c-4064-923f-db4f769cec44,TCGA-BR-A4J2-01A,8effae86-5582-4675-956b-10885308d35d,Primary Tumor,RNA-Seq
0a0cb1b7-bd1a-4591-88d7-a3ea7d692772,TCGA-HU-A4G8-01A,a168ce8d-e9b4-406f-87e2-2702ce149250,Primary Tumor,RNA-Seq
9a4a42d9-f5a1-49c8-ae85-6265f493835d,TCGA-VQ-A8P5-01A,bcd1f062-f9f7-4f6a-8fa9-df99b7d54f77,Primary Tumor,RNA-Seq
d0952e18-7f05-46ec-a335-ec0269f00827,TCGA-D7-A4YY-01A,ccf13a30-82a8-4f83-910b-38f5e3160181,Primary Tumor,RNA-Seq
e07800a7-907d-41e7-9604-abcf557ba3fd,TCGA-EQ-A4SO-01A,4c54b20b-3411-4d4f-8a0d-a33aeb0f736d,Primary Tumor,RNA-Seq
80ffa14b-637c-418f-a864-23ef851f6c40,TCGA-CD-8528-01A,8248eab9-011a-4c2a-b0e7-2d81ce29b27c,Primary Tumor,RNA-Seq
ed70947c-b0aa-4fe6-bba4-fc8c1bb764d7,TCGA-FP-8631-01A,ca7dfe5e-11a0-441a-9514-69852554217b,Primary Tumor,RNA-Seq
b64dc53f-ae4d-414c-bc27-b4f38f5b9d8e,TCGA-D7-A6EX-01A,dc6728a7-2cfb-4a3c-a540-036dfeef4ab8,Primary Tumor,RNA-Seq
bb0394cc-be47-4c1f-89ba-bfd718f3a4c1,TCGA-HF-7134-01A,54d36795-25c4-4d7a-b5ba-70a4b75fc077,Primary Tumor,RNA-Seq
a9152d8e-55e8-4b73-bcba-efd414d6300b,TCGA-D7-8570-01A,e23e2a9c-5080-4276-8982-9cf078027a48,Primary Tumor,RNA-Seq
9673a04f-24b2-42f6-bfc0-9ed8c70ae1fb,TCGA-CD-A4MH-01A,50b06504-b835-4f19-a9aa-9f04f4ed11be,Primary Tumor,RNA-Seq
43a0f0d3-06ed-4de0-8758-11fd1694faa0,TCGA-RD-A8N0-01A,d74e6f28-5b07-446a-85c1-5d45293a63a7,Primary Tumor,RNA-Seq
a6914c63-4956-45d1-8098-253d5395477a,TCGA-BR-8060-11A,6fc5f87a-8890-4d6d-a271-175b422dbae6,Solid Tissue Normal,RNA-Seq
5d11dff5-36b4-4895-91f1-979243403435,TCGA-BR-7958-01A,e6977bc5-5928-40d2-a443-e778d949fbb3,Primary Tumor,RNA-Seq
c888cc4c-eb3e-477b-9e25-b5c830400255,TCGA-D7-A6EZ-01A,1e7061b7-1369-4ea2-9e07-23be380c3d67,Primary Tumor,RNA-Seq
82dfdcf2-1d62-443c-884d-09cfbe5733cb,TCGA-VQ-A8PC-01A,723d13cb-226d-40c1-b0e4-f06f7e80ad1f,Primary Tumor,RNA-Seq
97c29dd4-d929-4d92-9ace-891df51d1928,TCGA-BR-6452-01A,76144f2f-2498-430d-b33c-f000394c427e,Primary Tumor,RNA-Seq
f988f20e-5d2c-400b-a524-73ad16e9a76a,TCGA-BR-8296-01A,2cf87b12-26b3-454e-88f9-b654f70b883c,Primary Tumor,RNA-Seq
74f00c77-4985-4251-ad2f-be15e8f46b0b,TCGA-BR-7703-01A,1084dbb1-aa80-419f-b661-581776609076,Primary Tumor,RNA-Seq
75a0fd59-765d-4661-84a1-9561a7a3c44e,TCGA-BR-A4CS-01A,c06ab5ba-3a29-433c-8058-6970a3b30a8b,Primary Tumor,RNA-Seq
4398695e-5ae9-4f22-99dd-8a386b5e6034,TCGA-VQ-A91K-01A,c805b425-2907-4fde-9643-9c0119279303,Primary Tumor,RNA-Seq
b5d336a8-0473-4a31-b44b-fe0c24800d54,TCGA-CG-4469-01A,2a3d7538-d377-4d94-bb61-bf77ba56be1b,Primary Tumor,RNA-Seq
b5e1dfda-add4-46f1-a379-2f4b3f3dbd09,TCGA-CG-5734-11A,09d2c310-03cb-4ad8-8285-bb896ec1c1cc,Solid Tissue Normal,RNA-Seq
794bdb01-5a0c-442a-b53f-88208936557e,TCGA-CG-5734-01A,a0237637-3859-47d9-a60e-0af8c6884b4a,Primary Tumor,RNA-Seq
5cc4ae72-3152-4b4a-8d9f-6686010b5ed2,TCGA-BR-8297-01A,3a4b1c75-5258-4770-8b86-786fc6603a38,Primary Tumor,RNA-Seq
b3e5d8df-826d-466a-bddd-e1d2ccfd3607,TCGA-CD-8524-01A,bf8de758-5bbb-48be-81ae-b310a10b71f6,Primary Tumor,RNA-Seq
1073e65c-9ea7-45a6-b9f1-39117617309f,TCGA-VQ-A8PE-01A,16bdeeea-7179-4d3e-9ac0-8f3659c902ba,Primary Tumor,RNA-Seq
417dbb85-96ad-4638-a8d3-902880a8dde7,TCGA-BR-8690-01A,0f7ebffa-d119-45d6-8af1-2048eca173e7,Primary Tumor,RNA-Seq
97e39243-e26b-4c38-bba8-fc5f4301107b,TCGA-D7-6528-01A,df817250-9a2c-42e8-ad90-0d9e13fe37b3,Primary Tumor,RNA-Seq
23fa4c37-4750-4c9d-ac34-a44ad4a4d896,TCGA-FP-A9TM-01A,51b63345-40ec-4165-8138-089053da1385,Primary Tumor,RNA-Seq
e93278ee-fb2b-4b05-9c1a-0c33729a2b88,TCGA-HU-A4HB-01A,3c080fb3-7dc8-4d09-8266-a66cdb576cdf,Primary Tumor,RNA-Seq
cb6fc09c-503c-45ac-b1e6-0b556cdf3c4c,TCGA-HU-A4HB-11A,a6119425-8df8-44d5-a629-1b9eb5e6df49,Solid Tissue Normal,RNA-Seq
2f3b1664-5680-4b75-94e0-322f3ea9f6cf,TCGA-BR-A4J7-01A,0d392b48-fcff-4fce-99ad-b3e5ffcb2c70,Primary Tumor,RNA-Seq
c4521246-3b18-4205-bd21-82c3d05f4a88,TCGA-HU-A4G2-01A,c2c1e3d8-056a-4129-bd1c-40f7b88aeed2,Primary Tumor,RNA-Seq
1c66a745-f76c-47ef-a607-e762e38fc968,TCGA-D7-6520-01A,7c162352-903e-4723-af91-6fdd8e8ead3b,Primary Tumor,RNA-Seq
53432e07-57d2-4157-8be7-237c9685d837,TCGA-VQ-AA6I-01A,be85ea17-f3c8-4dad-9f8a-4627153c3112,Primary Tumor,RNA-Seq
878c631f-3d9f-4287-8c54-6fbbc6961775,TCGA-VQ-A91A-01A,0f2ca9c7-c57f-404c-aaf4-aedcfa9f6ed9,Primary Tumor,RNA-Seq
0ffffc9f-3584-4655-813d-3de29fdb5842,TCGA-D7-6518-01A,b6b986e2-6770-4c59-9d0f-aea3f3ba26e9,Primary Tumor,RNA-Seq
e59ea8a7-0fbb-4ab0-ab04-b1cdaf0629b9,TCGA-HU-A4GY-01A,5e1d51b7-2f85-4bcc-85f6-c9161e3c7a39,Primary Tumor,RNA-Seq
35bed59f-c7e3-45e3-944e-a9e9fcbb455e,TCGA-BR-6566-01A,eeb8703e-5f0a-429d-9a5c-7c5227eb7a01,Primary Tumor,RNA-Seq
1d0ab8f4-f16f-4fc5-aff6-39e215e7f0b3,TCGA-BR-6852-01A,f230ed0b-8d08-4546-9762-923097b4bf02,Primary Tumor,RNA-Seq
8e9afcd1-9554-4bf0-92ed-29ea4f969dc2,TCGA-RD-A8N1-01A,9678d418-487a-4cd9-99dd-26ba1d997bfc,Primary Tumor,RNA-Seq
0a1a511b-19fd-4a80-a18f-645fa4e60692,TCGA-FP-A4BE-01A,e43bb2c6-f44e-4ebf-9378-1f8949f83ae7,Primary Tumor,RNA-Seq
a91d35d1-a5bb-42ca-bf4f-1f3d694ab55b,TCGA-FP-7829-01A,d5912338-57dd-48f8-aacc-6f3e75a946f4,Primary Tumor,RNA-Seq
b175181a-a6a4-4854-b5b0-e33ae7845345,TCGA-VQ-A91X-01A,288b0130-6744-495e-bd99-da6f6b5f6953,Primary Tumor,RNA-Seq
b412859b-5a0f-442c-b2c4-1e5ba63f4001,TCGA-D7-8578-01A,ac6d7368-33a5-47a5-897e-9ccbceadcf29,Primary Tumor,RNA-Seq
6ddd7f61-71af-4bc4-9b19-cca6e63358a9,TCGA-VQ-A8PO-01A,d64989d3-82a4-4bf9-a79e-2d73ccd76c22,Primary Tumor,RNA-Seq
e850daf1-3404-45b3-84db-74a2fa91ebde,TCGA-VQ-AA6D-01A,74066e14-5d57-47de-8201-ac4fb70b9856,Primary Tumor,RNA-Seq
762d4c00-2794-4444-8db6-bacc8a48325f,TCGA-IN-A7NT-01A,3097a891-3611-4ace-b2cf-4b6b18df6385,Primary Tumor,RNA-Seq
4019e49d-bbb1-4509-b91c-32b572a271eb,TCGA-CG-5721-01A,b79123b9-5094-426d-8267-fd4a1c9f2778,Primary Tumor,RNA-Seq
c7125098-8a13-4d2e-9b7b-9f1a76bea899,TCGA-BR-8372-01A,fae10552-1d8a-4970-b733-5aa0f498fbc8,Primary Tumor,RNA-Seq
e014456b-8e0a-4dea-af2a-e4d989298e69,TCGA-KB-A93J-01A,888711a8-8ffd-49bb-aa85-7455c07f1ad5,Primary Tumor,RNA-Seq
c4b68c87-704a-4ff9-8f3d-5ddbb4c79a43,TCGA-CD-8529-01A,eb18c784-32f7-4570-a661-e4df8f55378c,Primary Tumor,RNA-Seq
a5a0a0ee-f5ab-41b8-bc07-f54d951d09e5,TCGA-BR-8373-01A,4370b4f3-4fd7-4558-bf59-daae486badc3,Primary Tumor,RNA-Seq
3948c17a-7420-4eec-bae8-01ba339af12e,TCGA-CD-8534-01A,40cb2e95-b41a-419c-a287-52774cad45ac,Primary Tumor,RNA-Seq
5add225f-846d-4ab5-9f50-3122f29f5eb4,TCGA-BR-8363-01A,9f2134ef-1257-47f4-9677-d314a5e5dcb7,Primary Tumor,RNA-Seq
2ac92c9b-2194-4a4e-9fb7-a92bf93572ce,TCGA-BR-4363-01A,06ec6231-ee0e-4c15-af9f-5b9e5bf557b8,Primary Tumor,RNA-Seq
fd5fca0f-bf9e-4522-a3bf-6349b4cf0df9,TCGA-BR-8364-01A,70a0c712-76c9-4f18-8c43-054a2773e8e1,Primary Tumor,RNA-Seq
56fe1d73-d419-429b-a84a-5234200bd8bb,TCGA-HF-7136-01A,f6bb75b6-d0c9-49c5-99d0-e658b490c98d,Primary Tumor,RNA-Seq
ed6ef852-8ffb-4af2-9811-2a10225d5215,TCGA-BR-8366-01A,da651f10-2fe1-4430-b899-42fce04d42fb,Primary Tumor,RNA-Seq
a10b84f7-9e94-4968-b91b-e844e921ab9a,TCGA-D7-A4YT-01A,788b3d35-0e2a-44a2-b480-3c07dd91b6b9,Primary Tumor,RNA-Seq
fa3a09e3-48e1-42d5-834a-b888f2456974,TCGA-D7-6521-01A,c3d9fc3b-ef2a-4d02-b7a4-5d1463ad5ef3,Primary Tumor,RNA-Seq
144382bf-59ed-494c-b1ba-9e5facd53b76,TCGA-BR-7715-01A,e108eb0d-4619-4282-a06f-cd69a436f3bd,Primary Tumor,RNA-Seq
2116c223-4f07-4540-88de-f6fd8cfc5d8f,TCGA-BR-7715-11A,23739fb2-3e92-44fa-91ae-b84b69894979,Solid Tissue Normal,RNA-Seq
f2489e00-8af3-48b3-b985-9c89c5550d6b,TCGA-RD-A8N5-01A,0b0ce08c-a221-4c45-a633-530e75a964d3,Primary Tumor,RNA-Seq
4423a03d-5df0-4339-b131-8826aea7d8cc,TCGA-R5-A805-01A,ef95ff0b-e240-4920-bcb6-06aa8e91169c,Primary Tumor,RNA-Seq
62a4028e-b401-4413-8ec4-90711797e94f,TCGA-CD-8526-01A,cbd8b935-7a19-45fb-b78b-6f586d253fe8,Primary Tumor,RNA-Seq
be5c1bdd-995a-473a-b7a3-70b26d0bb50c,TCGA-D7-A6EY-01A,f6695e09-3165-4253-a3aa-f363facfd4d0,Primary Tumor,RNA-Seq
d4069408-507e-469d-9fc1-e41f249f4c8d,TCGA-VQ-A8DU-01A,410ffe22-c1e2-4d31-b053-843e71e49ea9,Primary Tumor,RNA-Seq
37fe615a-3868-4860-9207-51d1a8cb370c,TCGA-D7-6817-01A,9e01f1d4-7ba6-42b7-a43c-833195ef4b49,Primary Tumor,RNA-Seq
746666f2-5dfd-48bb-9054-2ab6ed00a94b,TCGA-BR-4191-01A,e5a1a598-5896-46f9-8dca-ba19ac138d14,Primary Tumor,RNA-Seq
e0587011-4311-444b-962b-74fe38bda889,TCGA-HU-A4GX-01A,33fa171e-c497-4c64-85ce-c2e3dfbf573b,Primary Tumor,RNA-Seq
880770fe-6cbe-4e96-b37e-d6a0bb37c672,TCGA-B7-A5TN-01A,eb871d34-e250-46ff-8005-aed8f889c0ca,Primary Tumor,RNA-Seq
8c66d114-0b34-417a-8453-98608338a942,TCGA-VQ-A927-01A,3d0945d3-de0f-400d-a498-01dcac2bc16b,Primary Tumor,RNA-Seq
802c398e-3d59-419a-93dc-c2b5f2197e04,TCGA-IN-A6RR-01A,236e195a-1563-43df-ba4b-d42f803b98d3,Primary Tumor,RNA-Seq
85690861-bf8d-4e0b-a783-13670a15d5d5,TCGA-BR-A44U-01A,27e6932c-cae6-4335-ac98-a47c690212ef,Primary Tumor,RNA-Seq
3ccfd597-0bc9-4243-bb4c-d410d82e6e10,TCGA-VQ-A91W-01A,f7e775cc-dcd0-45b0-8c07-4e8768e954b4,Primary Tumor,RNA-Seq
9f5345d1-43d8-4285-9f2b-eeedbc8e1723,TCGA-BR-4256-01A,61c7aab0-51d9-4706-a37c-d5058007daf1,Primary Tumor,RNA-Seq
081834e7-d0c4-46d3-a837-24839398276e,TCGA-VQ-A8E7-01B,c7a0b2ce-4695-42c8-be6d-fe6f572e9217,Primary Tumor,RNA-Seq
3735aad4-1984-4838-9447-643006ab1c4b,TCGA-HU-A4GT-01A,3bd4f1d2-887c-43eb-ba6b-c41c7abec5a5,Primary Tumor,RNA-Seq
37318e07-671d-41aa-96d4-31d746baa473,TCGA-D7-8579-01A,6acdfabc-7b32-471f-9d46-c8812bea519f,Primary Tumor,RNA-Seq
aebf61bd-8378-4b91-90a9-44997801c192,TCGA-CD-A489-01A,9e99d690-d8f5-4a20-a704-44b2d0d1daf4,Primary Tumor,RNA-Seq
71e07e73-bfcf-406d-8ab2-b57e2dcafac8,TCGA-D7-6525-01A,c1ac6717-828b-4289-9755-7c56a6fc1392,Primary Tumor,RNA-Seq
faf9f337-c9c7-4b9e-a426-513bfe091b5b,TCGA-VQ-A91Y-01A,a9bc482e-8506-462f-98ac-78d9deb2f63c,Primary Tumor,RNA-Seq
ca7d0397-fd5f-4f92-a9da-451459ed5e5a,TCGA-HJ-7597-01A,0e8e5466-a151-405f-96d3-3d827119056b,Primary Tumor,RNA-Seq
f8f495a4-3aec-4f1d-b9f8-ca44c0dc267b,TCGA-D7-8572-01A,e9c6562e-dbdb-464e-933d-1d41c11f4ba0,Primary Tumor,RNA-Seq
72649b02-eedb-4d3b-9c97-c084c9d0bb29,TCGA-IN-7806-11A,291c5592-1d7b-46d6-a626-e5450c4851e8,Solid Tissue Normal,RNA-Seq
c373635b-56ba-44e5-b1bd-042b2fe946cf,TCGA-IN-7806-01A,9b864c79-bf5c-4430-86e8-d8479ed90d25,Primary Tumor,RNA-Seq
05824405-ced4-4688-9a1b-0345ab87884e,TCGA-3M-AB47-01A,67d2cc6e-05d3-49fe-bca4-84fd6aded269,Primary Tumor,RNA-Seq
fbe8558b-72dd-4291-9a75-da4663981685,TCGA-CG-5726-01A,c881739a-982c-436f-9be2-4638db792c53,Primary Tumor,RNA-Seq
2f56a706-02d0-4ba5-93fa-ae7549be060e,TCGA-BR-A4QI-01A,a8a64ccb-2793-410c-933f-49938266e412,Primary Tumor,RNA-Seq
914d7cd0-842f-4c15-a739-42a984473ea7,TCGA-CG-5733-11A,c7134d34-299d-440b-94c5-1a4d59978f01,Solid Tissue Normal,RNA-Seq
db98e1ab-b3de-4f13-a06d-7af848dce090,TCGA-D7-6522-01A,825ae87a-69c0-44ac-a1af-d1fad7746c05,Primary Tumor,RNA-Seq
6015a13e-65ed-4c14-8855-79c4b0945958,TCGA-RD-A8N9-01A,8b053495-de11-4c58-8c83-0ccdbededb00,Primary Tumor,RNA-Seq
d8d9b13e-5818-4212-9b5a-adb61ec51f01,TCGA-CD-8532-01A,315e61cb-421d-4ed1-b542-24127451e4b8,Primary Tumor,RNA-Seq
9f5eaf87-0c04-45e2-83b0-25a8f14103b6,TCGA-BR-7704-11A,28ec61f3-2477-4ec9-880b-51748e9ad4bb,Solid Tissue Normal,RNA-Seq
1deee165-623b-4ca3-8a14-22a469eb48dc,TCGA-R5-A7ZF-01A,aebfea6c-c91b-44f3-ac5e-4033f0cd3486,Primary Tumor,RNA-Seq
3a1455ea-2459-4fba-9bb3-4915cbb8a795,TCGA-BR-7717-11A,1e95c987-3eb2-4b36-b4ee-96ec57bb88e6,Solid Tissue Normal,RNA-Seq
f475e181-643e-4157-8da7-5b73767f0c6e,TCGA-BR-A44T-01A,a7fd8028-ffb5-41c0-84f5-960920995f00,Primary Tumor,RNA-Seq
a13597bb-264a-4330-99b2-fcfb88812276,TCGA-VQ-A8PF-01A,bb60c40c-00da-41ba-8965-4788d58c2de3,Primary Tumor,RNA-Seq
029caed0-51fe-44e1-9e88-cdda2e1a049b,TCGA-VQ-A8P2-01A,9582adb6-14bd-4df2-b991-df472fd52bc9,Primary Tumor,RNA-Seq
60e7bc2d-70b7-4cf0-b190-689e93c02f41,TCGA-D7-5578-01A,e88d8673-c0be-4549-8daf-100187608f17,Primary Tumor,RNA-Seq
f470acbe-1f11-4ef5-a405-40b0c52d03d0,TCGA-D7-6526-01A,ddcea84e-3135-445c-ba0d-62f686463797,Primary Tumor,RNA-Seq
9653cac5-212a-43fa-b5e8-6130f8afce23,TCGA-VQ-A92D-01A,0440ad49-c2d8-4565-8521-0c9b71523a01,Primary Tumor,RNA-Seq
6f896231-eff1-47be-8d95-0c3716cb8678,TCGA-BR-4294-01A,cb5d3ede-205d-43f6-a3e3-db287fb1783b,Primary Tumor,RNA-Seq
d6ef2bd3-b172-46fc-a762-81fcb6681b9c,TCGA-BR-8588-01A,059db5a3-4cd9-4c4f-8d59-b898bd9ad997,Primary Tumor,RNA-Seq
72546d21-88e9-4750-bde6-df5823e0a84b,TCGA-HU-A4GU-01A,1ff2c1aa-9f09-46c8-a0ec-e0f40f8680e0,Primary Tumor,RNA-Seq
513e6a02-0cf5-4172-9f73-4fd5bd377530,TCGA-R5-A7ZI-01A,caf78613-93d3-4e62-9bf4-92524c8b206d,Primary Tumor,RNA-Seq
828e5480-dfc0-4bfd-9cab-c2f94f2a932b,TCGA-VQ-A8PM-01A,47924478-6eee-4958-a585-ca6ebae55132,Primary Tumor,RNA-Seq
0f780cf2-b7df-481b-b2a5-202120b6dcc7,TCGA-IN-A6RS-01A,b5c52eea-05ec-4c00-9487-363ad14e4d26,Primary Tumor,RNA-Seq
8818fffe-2adf-4508-9750-f90ac13303ae,TCGA-D7-A748-01A,308bca2d-6e27-4da9-9a07-b0eb88437953,Primary Tumor,RNA-Seq
4ec5a878-a2db-433d-a716-8b0abd8ccc42,TCGA-CD-A487-01A,d29b7733-b9e3-47ad-a0ff-a64030d9e394,Primary Tumor,RNA-Seq
35b4bbf7-cf4b-46a9-9d40-99c50baf16f3,TCGA-SW-A7EB-01A,1e50cf55-2f11-47f4-85de-4771aa0be709,Primary Tumor,RNA-Seq
0bc5e094-0279-418a-9359-070773d121ed,TCGA-BR-8486-01A,65fa5f32-8747-41b7-8287-061587dc22de,Primary Tumor,RNA-Seq
5cc5c849-2657-49e0-b56b-626b509564f1,TCGA-BR-8362-01A,7d692fac-0161-4c81-b191-c24d653012d1,Primary Tumor,RNA-Seq
f2b8b88d-146e-4e1c-aa37-b12711aa6fdc,TCGA-3M-AB46-01A,3f407c72-57a9-415a-810f-8b18022bf8a5,Primary Tumor,RNA-Seq
e8bf80bd-d147-4246-b058-e8543e923d1b,TCGA-CD-A486-01A,49432f7b-44c0-4834-8bde-bcd9b58af2f8,Primary Tumor,RNA-Seq
edc5bad1-474a-4dfa-a87b-8ad8f15b4828,TCGA-HU-A4GP-01A,4c0efd43-956f-499f-b0ea-2c3fa96f63f3,Primary Tumor,RNA-Seq
4631f632-7826-40ee-92d9-653162a3415b,TCGA-VQ-A91Q-01A,86f4f548-2a4a-41a7-b61d-29c9677d841b,Primary Tumor,RNA-Seq
369f5b38-0fcb-4236-80d1-8786c6ada6aa,TCGA-RD-A7C1-01A,b905ac72-aae1-4e6e-b560-46b9f4f9ef5f,Primary Tumor,RNA-Seq
357ac08e-c8ca-4372-b6d8-4310f3d4e7a5,TCGA-HU-8608-01A,e70fe3ad-f9fa-4097-b472-86606c241d26,Primary Tumor,RNA-Seq
d8fb3fa4-1680-4b91-b741-ccdc3c2699c3,TCGA-CG-4465-01A,89dab798-0b26-470c-82af-1b23c83fe4f5,Primary Tumor,RNA-Seq
8a9a1b71-6959-4fb9-9345-36eb504b9b8c,TCGA-VQ-A8PU-01A,b9b93efe-4233-4bf3-bfdd-5b579b305cff,Primary Tumor,RNA-Seq
bfe23ea3-e8c4-4bef-b299-a5bf115ed662,TCGA-BR-7716-01A,849f9cb7-33d0-4b03-bfb3-73ee625b84e0,Primary Tumor,RNA-Seq
a9c9e7b8-29ff-4d16-a0bc-f00008e94b82,TCGA-BR-A4IZ-01A,f767b6bf-3407-47c3-9f2d-9d8d301aa173,Primary Tumor,RNA-Seq
c5ec1249-9143-42d7-b885-a0e48c3182fa,TCGA-VQ-A91N-01A,eaa27751-91bb-4a02-9042-95c6db7824a6,Primary Tumor,RNA-Seq
de2ecef8-1e2d-4b00-8374-fb488e4a651a,TCGA-CD-A4MI-01A,39e514be-9a47-4229-8728-80e1bf0ac00d,Primary Tumor,RNA-Seq
0ca061da-415d-4828-862c-c0e93a737266,TCGA-BR-8080-01A,09bdeebd-86e4-44c1-8070-21fcb6af957a,Primary Tumor,RNA-Seq
21b827bf-7f82-4c78-9e31-254305905a90,TCGA-IN-8663-11A,01b0de1e-b577-4af2-bb3c-5b785d3e8417,Solid Tissue Normal,RNA-Seq
679c17c6-281c-4cc9-b4bd-c44e72480a2c,TCGA-BR-4367-01A,1506e790-c21c-4419-b11b-14250c947fb5,Primary Tumor,RNA-Seq
145bdd35-2d41-41cb-88e5-acecf63f2804,TCGA-VQ-A8DV-01A,766d8020-d862-465e-9794-a83251f06130,Primary Tumor,RNA-Seq
4086d718-bde0-4b88-b8c7-c3614e58b8f1,TCGA-HU-A4HD-01A,fe54b04e-86c4-4d64-a958-d2ac67db7ca0,Primary Tumor,RNA-Seq
e6f9d0b0-ad55-4650-b3be-6fd811b2a748,TCGA-IN-AB1V-01A,0031b3da-6552-4547-846e-51c6d962e142,Primary Tumor,RNA-Seq
671964ba-7019-4d63-a71d-87b25765f32e,TCGA-BR-A4PD-01A,d6debe0a-42ac-4822-9f67-809a73d9bac9,Primary Tumor,RNA-Seq
01a21e19-5df4-4919-8ad1-bca1f3fe3639,TCGA-BR-6565-01A,1d7aae07-2453-4dc3-a26d-d67161172648,Primary Tumor,RNA-Seq
712e95d6-a9db-43c7-b46a-faad0884e52e,TCGA-BR-6707-01A,36f691aa-b737-4369-ad62-84f987f697a6,Primary Tumor,RNA-Seq
8a552333-9933-4f48-ad50-1108f4380279,TCGA-VQ-AA6F-01A,dad8c0b9-61b5-46a4-8657-c99b814cf259,Primary Tumor,RNA-Seq
3aca7414-5055-4fbd-a38e-03717310449f,TCGA-D7-A4Z0-01A,17fe8cf0-fc98-4478-ab5e-58eaeaff7aff,Primary Tumor,RNA-Seq
e7f9503f-c505-42e2-b530-7abc764e916b,TCGA-BR-6458-11A,85ea799b-e475-42f9-b3b8-f795c1ea97d0,Solid Tissue Normal,RNA-Seq
ca0228d7-802b-4c20-a7b6-70f25042be25,TCGA-MX-A663-01A,9beed0dc-a68a-4dbc-9d8f-c0efa5bb6f32,Primary Tumor,RNA-Seq
2032b834-9e18-49f4-b64d-6e2bc19a51e5,TCGA-CG-5722-01A,30d63c9d-e36a-4654-86b5-5d7a622089c2,Primary Tumor,RNA-Seq
2379f249-866d-4e75-ae46-461642973bdd,TCGA-HU-8602-01A,37fcef05-07dd-4d0d-8380-02d6605c6ddc,Primary Tumor,RNA-Seq
1d0b0399-7fbe-41b2-9c34-4bf1ae1e72fe,TCGA-RD-A8N6-01A,ceea28ca-3f56-40a5-a25f-c6cd3b598049,Primary Tumor,RNA-Seq
efcf1fd5-bee9-422c-9b70-138dcd8c9b75,TCGA-BR-8369-01A,51e3d5cf-fb90-420d-a495-38dc20d6c72e,Primary Tumor,RNA-Seq
d1d81593-034e-4e11-9100-b48c932e36a3,TCGA-RD-A8NB-01A,e1c393fc-4d34-4982-9098-d425957d6bb6,Primary Tumor,RNA-Seq
afbc386e-4c47-41e3-a1e2-3ce9efb750c0,TCGA-HU-A4H0-01A,568cbf5f-86da-4420-9c70-324d11b8e481,Primary Tumor,RNA-Seq
ba238651-1315-4361-8d69-ce8805dd1808,TCGA-IN-A7NR-01A,19af171a-cc13-4110-ba75-6f0fffedfcc7,Primary Tumor,RNA-Seq
9e9778fc-21c0-48f8-a9aa-7722cc352c5b,TCGA-BR-8484-01A,45e275e2-d8b1-4423-aa70-b9425e0fb570,Primary Tumor,RNA-Seq
7e392d92-af8c-4798-aa42-f3f1d893e991,TCGA-BR-8077-01A,7c205fc6-f200-42d1-83ec-66e05d8407ab,Primary Tumor,RNA-Seq
3ec2930c-bef0-4218-94d2-83d493550131,TCGA-FP-A8CX-01A,6f50417c-c943-4815-9efb-eb813ae18baa,Primary Tumor,RNA-Seq
01de7c67-6ded-4a85-848f-d05772b10247,TCGA-VQ-A8PQ-01A,4e985a13-af6e-4631-ac59-4b69c791f76d,Primary Tumor,RNA-Seq
0942bfd1-288c-44aa-a50f-c6d1c016e0dc,TCGA-BR-8592-01A,7bff1914-e0a9-47af-bc5d-fdcfc7ea1e93,Primary Tumor,RNA-Seq
50d612f1-7c23-4a73-aebc-1701f1b3e331,TCGA-CG-5717-01A,cea37bbd-1bcc-4205-be3d-dafac2e30256,Primary Tumor,RNA-Seq
03489235-52c8-4955-93e3-9ebd74ac1af6,TCGA-HU-A4H4-01A,f8df5fd6-bb50-473b-804a-f934dd266866,Primary Tumor,RNA-Seq
d2ec4b24-1f3f-400f-a8dd-38048efbe6d3,TCGA-D7-8575-01A,71efd38a-03a9-488d-bde2-18b17559c775,Primary Tumor,RNA-Seq
e6fce850-960a-4e97-8257-2e35ba5ffb7d,TCGA-RD-A7BT-01A,164463f2-b350-4ec0-b035-420cbf810411,Primary Tumor,RNA-Seq
a04f003b-2350-47ee-9904-2ced1476a8cd,TCGA-VQ-A8PB-01A,9c68b7c7-dfdd-40ab-b173-477bb0b4b99d,Primary Tumor,RNA-Seq
70c420c2-e5eb-4902-b1a5-97ef824aba48,TCGA-BR-8679-01A,a9c9f13c-0a67-4403-9bbc-304ec7690929,Primary Tumor,RNA-Seq
3c85a912-13e7-45a7-8360-19e8aa888fdb,TCGA-VQ-A8PJ-01A,bd609b94-ef24-4062-a693-4b3feabba9cd,Primary Tumor,RNA-Seq
afd341ac-886e-42ad-b02f-1f23c03a7932,TCGA-CD-8530-01A,d0ff07bb-06a4-4ffc-9329-6afac91cc7a2,Primary Tumor,RNA-Seq
1892cbed-a221-4a09-b5cb-beeaf7654015,TCGA-BR-4267-01A,32d28ed3-2e33-4d83-8de6-82e156b33211,Primary Tumor,RNA-Seq
0847a8b8-d576-4793-afa0-f9cde77b0df5,TCGA-BR-7957-01A,5608c42c-1eca-46de-aa1e-eb97d7644e6a,Primary Tumor,RNA-Seq
